# ell deltaell
4.065500000000000000e+03 1.000000000000000000e+00
4.066500000000000000e+03 1.000000000000000000e+00
4.067500000000000000e+03 1.000000000000000000e+00
4.068500000000000000e+03 1.000000000000000000e+00
4.069500000000000000e+03 1.000000000000000000e+00
4.070500000000000000e+03 1.000000000000000000e+00
4.071500000000000000e+03 1.000000000000000000e+00
4.072500000000000000e+03 1.000000000000000000e+00
4.073500000000000000e+03 1.000000000000000000e+00
4.074500000000000000e+03 1.000000000000000000e+00
4.075500000000000000e+03 1.000000000000000000e+00
4.076500000000000000e+03 1.000000000000000000e+00
4.077500000000000000e+03 1.000000000000000000e+00
4.078500000000000000e+03 1.000000000000000000e+00
4.079500000000000000e+03 1.000000000000000000e+00
4.080500000000000000e+03 1.000000000000000000e+00
4.081500000000000000e+03 1.000000000000000000e+00
4.082500000000000000e+03 1.000000000000000000e+00
4.083500000000000000e+03 1.000000000000000000e+00
4.084500000000000000e+03 1.000000000000000000e+00
4.085500000000000000e+03 1.000000000000000000e+00
4.086500000000000000e+03 1.000000000000000000e+00
4.087500000000000000e+03 1.000000000000000000e+00
4.088500000000000000e+03 1.000000000000000000e+00
4.089500000000000000e+03 1.000000000000000000e+00
4.090500000000000000e+03 1.000000000000000000e+00
4.091500000000000000e+03 1.000000000000000000e+00
4.092500000000000000e+03 1.000000000000000000e+00
4.093500000000000000e+03 1.000000000000000000e+00
4.094500000000000000e+03 1.000000000000000000e+00
4.095500000000000000e+03 1.000000000000000000e+00
4.096500000000000000e+03 1.000000000000000000e+00
4.097500000000000000e+03 1.000000000000000000e+00
4.098500000000000000e+03 1.000000000000000000e+00
4.099500000000000000e+03 1.000000000000000000e+00
4.100500000000000000e+03 1.000000000000000000e+00
4.101500000000000000e+03 1.000000000000000000e+00
4.102500000000000000e+03 1.000000000000000000e+00
4.103500000000000000e+03 1.000000000000000000e+00
4.104500000000000000e+03 1.000000000000000000e+00
4.105500000000000000e+03 1.000000000000000000e+00
4.106500000000000000e+03 1.000000000000000000e+00
4.107500000000000000e+03 1.000000000000000000e+00
4.108500000000000000e+03 1.000000000000000000e+00
4.109500000000000000e+03 1.000000000000000000e+00
4.110500000000000000e+03 1.000000000000000000e+00
4.111500000000000000e+03 1.000000000000000000e+00
4.112500000000000000e+03 1.000000000000000000e+00
4.113500000000000000e+03 1.000000000000000000e+00
4.114500000000000000e+03 1.000000000000000000e+00
4.115500000000000000e+03 1.000000000000000000e+00
4.116500000000000000e+03 1.000000000000000000e+00
4.117500000000000000e+03 1.000000000000000000e+00
4.118500000000000000e+03 1.000000000000000000e+00
4.119500000000000000e+03 1.000000000000000000e+00
4.120500000000000000e+03 1.000000000000000000e+00
4.121500000000000000e+03 1.000000000000000000e+00
4.122500000000000000e+03 1.000000000000000000e+00
4.123500000000000000e+03 1.000000000000000000e+00
4.124500000000000000e+03 1.000000000000000000e+00
4.125500000000000000e+03 1.000000000000000000e+00
4.126500000000000000e+03 1.000000000000000000e+00
4.127500000000000000e+03 1.000000000000000000e+00
4.128500000000000000e+03 1.000000000000000000e+00
4.129500000000000000e+03 1.000000000000000000e+00
4.130500000000000000e+03 1.000000000000000000e+00
4.131500000000000000e+03 1.000000000000000000e+00
4.132500000000000000e+03 1.000000000000000000e+00
4.133500000000000000e+03 1.000000000000000000e+00
4.134500000000000000e+03 1.000000000000000000e+00
4.135500000000000000e+03 1.000000000000000000e+00
4.136500000000000000e+03 1.000000000000000000e+00
4.137500000000000000e+03 1.000000000000000000e+00
4.138500000000000000e+03 1.000000000000000000e+00
4.139500000000000000e+03 1.000000000000000000e+00
4.140500000000000000e+03 1.000000000000000000e+00
4.141500000000000000e+03 1.000000000000000000e+00
4.142500000000000000e+03 1.000000000000000000e+00
4.143500000000000000e+03 1.000000000000000000e+00
4.144500000000000000e+03 1.000000000000000000e+00
4.145500000000000000e+03 1.000000000000000000e+00
4.146500000000000000e+03 1.000000000000000000e+00
4.147500000000000000e+03 1.000000000000000000e+00
4.148500000000000000e+03 1.000000000000000000e+00
4.149500000000000000e+03 1.000000000000000000e+00
4.150500000000000000e+03 1.000000000000000000e+00
4.151500000000000000e+03 1.000000000000000000e+00
4.152500000000000000e+03 1.000000000000000000e+00
4.153500000000000000e+03 1.000000000000000000e+00
4.154500000000000000e+03 1.000000000000000000e+00
4.155500000000000000e+03 1.000000000000000000e+00
4.156500000000000000e+03 1.000000000000000000e+00
4.157500000000000000e+03 1.000000000000000000e+00
4.158500000000000000e+03 1.000000000000000000e+00
4.159500000000000000e+03 1.000000000000000000e+00
4.160500000000000000e+03 1.000000000000000000e+00
4.161500000000000000e+03 1.000000000000000000e+00
4.162500000000000000e+03 1.000000000000000000e+00
4.163500000000000000e+03 1.000000000000000000e+00
4.164500000000000000e+03 1.000000000000000000e+00
4.165500000000000000e+03 1.000000000000000000e+00
4.166500000000000000e+03 1.000000000000000000e+00
4.167500000000000000e+03 1.000000000000000000e+00
4.168500000000000000e+03 1.000000000000000000e+00
4.169500000000000000e+03 1.000000000000000000e+00
4.170500000000000000e+03 1.000000000000000000e+00
4.171500000000000000e+03 1.000000000000000000e+00
4.172500000000000000e+03 1.000000000000000000e+00
4.173500000000000000e+03 1.000000000000000000e+00
4.174500000000000000e+03 1.000000000000000000e+00
4.175500000000000000e+03 1.000000000000000000e+00
4.176500000000000000e+03 1.000000000000000000e+00
4.177500000000000000e+03 1.000000000000000000e+00
4.178500000000000000e+03 1.000000000000000000e+00
4.179500000000000000e+03 1.000000000000000000e+00
4.180500000000000000e+03 1.000000000000000000e+00
4.181500000000000000e+03 1.000000000000000000e+00
4.182500000000000000e+03 1.000000000000000000e+00
4.183500000000000000e+03 1.000000000000000000e+00
4.184500000000000000e+03 1.000000000000000000e+00
4.185500000000000000e+03 1.000000000000000000e+00
4.186500000000000000e+03 1.000000000000000000e+00
4.187500000000000000e+03 1.000000000000000000e+00
4.188500000000000000e+03 1.000000000000000000e+00
4.189500000000000000e+03 1.000000000000000000e+00
4.190500000000000000e+03 1.000000000000000000e+00
4.191500000000000000e+03 1.000000000000000000e+00
4.192500000000000000e+03 1.000000000000000000e+00
4.193500000000000000e+03 1.000000000000000000e+00
4.194500000000000000e+03 1.000000000000000000e+00
4.195500000000000000e+03 1.000000000000000000e+00
4.196500000000000000e+03 1.000000000000000000e+00
4.197500000000000000e+03 1.000000000000000000e+00
4.198500000000000000e+03 1.000000000000000000e+00
4.199500000000000000e+03 1.000000000000000000e+00
4.200500000000000000e+03 1.000000000000000000e+00
4.201500000000000000e+03 1.000000000000000000e+00
4.202500000000000000e+03 1.000000000000000000e+00
4.203500000000000000e+03 1.000000000000000000e+00
4.204500000000000000e+03 1.000000000000000000e+00
4.205500000000000000e+03 1.000000000000000000e+00
4.206500000000000000e+03 1.000000000000000000e+00
4.207500000000000000e+03 1.000000000000000000e+00
4.208500000000000000e+03 1.000000000000000000e+00
4.209500000000000000e+03 1.000000000000000000e+00
4.210500000000000000e+03 1.000000000000000000e+00
4.211500000000000000e+03 1.000000000000000000e+00
4.212500000000000000e+03 1.000000000000000000e+00
4.213500000000000000e+03 1.000000000000000000e+00
4.214500000000000000e+03 1.000000000000000000e+00
4.215500000000000000e+03 1.000000000000000000e+00
4.216500000000000000e+03 1.000000000000000000e+00
4.217500000000000000e+03 1.000000000000000000e+00
4.218500000000000000e+03 1.000000000000000000e+00
4.219500000000000000e+03 1.000000000000000000e+00
4.220500000000000000e+03 1.000000000000000000e+00
4.221500000000000000e+03 1.000000000000000000e+00
4.222500000000000000e+03 1.000000000000000000e+00
4.223500000000000000e+03 1.000000000000000000e+00
4.224500000000000000e+03 1.000000000000000000e+00
4.225500000000000000e+03 1.000000000000000000e+00
4.226500000000000000e+03 1.000000000000000000e+00
4.227500000000000000e+03 1.000000000000000000e+00
4.228500000000000000e+03 1.000000000000000000e+00
4.229500000000000000e+03 1.000000000000000000e+00
4.230500000000000000e+03 1.000000000000000000e+00
4.231500000000000000e+03 1.000000000000000000e+00
4.232500000000000000e+03 1.000000000000000000e+00
4.233500000000000000e+03 1.000000000000000000e+00
4.234500000000000000e+03 1.000000000000000000e+00
4.235500000000000000e+03 1.000000000000000000e+00
4.236500000000000000e+03 1.000000000000000000e+00
4.237500000000000000e+03 1.000000000000000000e+00
4.238500000000000000e+03 1.000000000000000000e+00
4.239500000000000000e+03 1.000000000000000000e+00
4.240500000000000000e+03 1.000000000000000000e+00
4.241500000000000000e+03 1.000000000000000000e+00
4.242500000000000000e+03 1.000000000000000000e+00
4.243500000000000000e+03 1.000000000000000000e+00
4.244500000000000000e+03 1.000000000000000000e+00
4.245500000000000000e+03 1.000000000000000000e+00
4.246500000000000000e+03 1.000000000000000000e+00
4.247500000000000000e+03 1.000000000000000000e+00
4.248500000000000000e+03 1.000000000000000000e+00
4.249500000000000000e+03 1.000000000000000000e+00
4.250500000000000000e+03 1.000000000000000000e+00
4.251500000000000000e+03 1.000000000000000000e+00
4.252500000000000000e+03 1.000000000000000000e+00
4.253500000000000000e+03 1.000000000000000000e+00
4.254500000000000000e+03 1.000000000000000000e+00
4.255500000000000000e+03 1.000000000000000000e+00
4.256500000000000000e+03 1.000000000000000000e+00
4.257500000000000000e+03 1.000000000000000000e+00
4.258500000000000000e+03 1.000000000000000000e+00
4.259500000000000000e+03 1.000000000000000000e+00
4.260500000000000000e+03 1.000000000000000000e+00
4.261500000000000000e+03 1.000000000000000000e+00
4.262500000000000000e+03 1.000000000000000000e+00
4.263500000000000000e+03 1.000000000000000000e+00
4.264500000000000000e+03 1.000000000000000000e+00
4.265500000000000000e+03 1.000000000000000000e+00
4.266500000000000000e+03 1.000000000000000000e+00
4.267500000000000000e+03 1.000000000000000000e+00
4.268500000000000000e+03 1.000000000000000000e+00
4.269500000000000000e+03 1.000000000000000000e+00
4.270500000000000000e+03 1.000000000000000000e+00
4.271500000000000000e+03 1.000000000000000000e+00
4.272500000000000000e+03 1.000000000000000000e+00
4.273500000000000000e+03 1.000000000000000000e+00
4.274500000000000000e+03 1.000000000000000000e+00
4.275500000000000000e+03 1.000000000000000000e+00
4.276500000000000000e+03 1.000000000000000000e+00
4.277500000000000000e+03 1.000000000000000000e+00
4.278500000000000000e+03 1.000000000000000000e+00
4.279500000000000000e+03 1.000000000000000000e+00
4.280500000000000000e+03 1.000000000000000000e+00
4.281500000000000000e+03 1.000000000000000000e+00
4.282500000000000000e+03 1.000000000000000000e+00
4.283500000000000000e+03 1.000000000000000000e+00
4.284500000000000000e+03 1.000000000000000000e+00
4.285500000000000000e+03 1.000000000000000000e+00
4.286500000000000000e+03 1.000000000000000000e+00
4.287500000000000000e+03 1.000000000000000000e+00
4.288500000000000000e+03 1.000000000000000000e+00
4.289500000000000000e+03 1.000000000000000000e+00
4.290500000000000000e+03 1.000000000000000000e+00
4.291500000000000000e+03 1.000000000000000000e+00
4.292500000000000000e+03 1.000000000000000000e+00
4.293500000000000000e+03 1.000000000000000000e+00
4.294500000000000000e+03 1.000000000000000000e+00
4.295500000000000000e+03 1.000000000000000000e+00
4.296500000000000000e+03 1.000000000000000000e+00
4.297500000000000000e+03 1.000000000000000000e+00
4.298500000000000000e+03 1.000000000000000000e+00
4.299500000000000000e+03 1.000000000000000000e+00
4.300500000000000000e+03 1.000000000000000000e+00
4.301500000000000000e+03 1.000000000000000000e+00
4.302500000000000000e+03 1.000000000000000000e+00
4.303500000000000000e+03 1.000000000000000000e+00
4.304500000000000000e+03 1.000000000000000000e+00
4.305500000000000000e+03 1.000000000000000000e+00
4.306500000000000000e+03 1.000000000000000000e+00
4.307500000000000000e+03 1.000000000000000000e+00
4.308500000000000000e+03 1.000000000000000000e+00
4.309500000000000000e+03 1.000000000000000000e+00
4.310500000000000000e+03 1.000000000000000000e+00
4.311500000000000000e+03 1.000000000000000000e+00
4.312500000000000000e+03 1.000000000000000000e+00
4.313500000000000000e+03 1.000000000000000000e+00
4.314500000000000000e+03 1.000000000000000000e+00
4.315500000000000000e+03 1.000000000000000000e+00
4.316500000000000000e+03 1.000000000000000000e+00
4.317500000000000000e+03 1.000000000000000000e+00
4.318500000000000000e+03 1.000000000000000000e+00
4.319500000000000000e+03 1.000000000000000000e+00
4.320500000000000000e+03 1.000000000000000000e+00
4.321500000000000000e+03 1.000000000000000000e+00
4.322500000000000000e+03 1.000000000000000000e+00
4.323500000000000000e+03 1.000000000000000000e+00
4.324500000000000000e+03 1.000000000000000000e+00
4.325500000000000000e+03 1.000000000000000000e+00
4.326500000000000000e+03 1.000000000000000000e+00
4.327500000000000000e+03 1.000000000000000000e+00
4.328500000000000000e+03 1.000000000000000000e+00
4.329500000000000000e+03 1.000000000000000000e+00
4.330500000000000000e+03 1.000000000000000000e+00
4.331500000000000000e+03 1.000000000000000000e+00
4.332500000000000000e+03 1.000000000000000000e+00
4.333500000000000000e+03 1.000000000000000000e+00
4.334500000000000000e+03 1.000000000000000000e+00
4.335500000000000000e+03 1.000000000000000000e+00
4.336500000000000000e+03 1.000000000000000000e+00
4.337500000000000000e+03 1.000000000000000000e+00
4.338500000000000000e+03 1.000000000000000000e+00
4.339500000000000000e+03 1.000000000000000000e+00
4.340500000000000000e+03 1.000000000000000000e+00
4.341500000000000000e+03 1.000000000000000000e+00
4.342500000000000000e+03 1.000000000000000000e+00
4.343500000000000000e+03 1.000000000000000000e+00
4.344500000000000000e+03 1.000000000000000000e+00
4.345500000000000000e+03 1.000000000000000000e+00
4.346500000000000000e+03 1.000000000000000000e+00
4.347500000000000000e+03 1.000000000000000000e+00
4.348500000000000000e+03 1.000000000000000000e+00
4.349500000000000000e+03 1.000000000000000000e+00
4.350500000000000000e+03 1.000000000000000000e+00
4.351500000000000000e+03 1.000000000000000000e+00
4.352500000000000000e+03 1.000000000000000000e+00
4.353500000000000000e+03 1.000000000000000000e+00
4.354500000000000000e+03 1.000000000000000000e+00
4.355500000000000000e+03 1.000000000000000000e+00
4.356500000000000000e+03 1.000000000000000000e+00
4.357500000000000000e+03 1.000000000000000000e+00
4.358500000000000000e+03 1.000000000000000000e+00
4.359500000000000000e+03 1.000000000000000000e+00
4.360500000000000000e+03 1.000000000000000000e+00
4.361500000000000000e+03 1.000000000000000000e+00
4.362500000000000000e+03 1.000000000000000000e+00
4.363500000000000000e+03 1.000000000000000000e+00
4.364500000000000000e+03 1.000000000000000000e+00
4.365500000000000000e+03 1.000000000000000000e+00
4.366500000000000000e+03 1.000000000000000000e+00
4.367500000000000000e+03 1.000000000000000000e+00
4.368500000000000000e+03 1.000000000000000000e+00
4.369500000000000000e+03 1.000000000000000000e+00
4.370500000000000000e+03 1.000000000000000000e+00
4.371500000000000000e+03 1.000000000000000000e+00
4.372500000000000000e+03 1.000000000000000000e+00
4.373500000000000000e+03 1.000000000000000000e+00
4.374500000000000000e+03 1.000000000000000000e+00
4.375500000000000000e+03 1.000000000000000000e+00
4.376500000000000000e+03 1.000000000000000000e+00
4.377500000000000000e+03 1.000000000000000000e+00
4.378500000000000000e+03 1.000000000000000000e+00
4.379500000000000000e+03 1.000000000000000000e+00
4.380500000000000000e+03 1.000000000000000000e+00
4.381500000000000000e+03 1.000000000000000000e+00
4.382500000000000000e+03 1.000000000000000000e+00
4.383500000000000000e+03 1.000000000000000000e+00
4.384500000000000000e+03 1.000000000000000000e+00
4.385500000000000000e+03 1.000000000000000000e+00
4.386500000000000000e+03 1.000000000000000000e+00
4.387500000000000000e+03 1.000000000000000000e+00
4.388500000000000000e+03 1.000000000000000000e+00
4.389500000000000000e+03 1.000000000000000000e+00
4.390500000000000000e+03 1.000000000000000000e+00
4.391500000000000000e+03 1.000000000000000000e+00
4.392500000000000000e+03 1.000000000000000000e+00
4.393500000000000000e+03 1.000000000000000000e+00
4.394500000000000000e+03 1.000000000000000000e+00
4.395500000000000000e+03 1.000000000000000000e+00
4.396500000000000000e+03 1.000000000000000000e+00
4.397500000000000000e+03 1.000000000000000000e+00
4.398500000000000000e+03 1.000000000000000000e+00
4.399500000000000000e+03 1.000000000000000000e+00
4.400500000000000000e+03 1.000000000000000000e+00
4.401500000000000000e+03 1.000000000000000000e+00
4.402500000000000000e+03 1.000000000000000000e+00
4.403500000000000000e+03 1.000000000000000000e+00
4.404500000000000000e+03 1.000000000000000000e+00
4.405500000000000000e+03 1.000000000000000000e+00
4.406500000000000000e+03 1.000000000000000000e+00
4.407500000000000000e+03 1.000000000000000000e+00
4.408500000000000000e+03 1.000000000000000000e+00
4.409500000000000000e+03 1.000000000000000000e+00
4.410500000000000000e+03 1.000000000000000000e+00
4.411500000000000000e+03 1.000000000000000000e+00
4.412500000000000000e+03 1.000000000000000000e+00
4.413500000000000000e+03 1.000000000000000000e+00
4.414500000000000000e+03 1.000000000000000000e+00
4.415500000000000000e+03 1.000000000000000000e+00
4.416500000000000000e+03 1.000000000000000000e+00
4.417500000000000000e+03 1.000000000000000000e+00
4.418500000000000000e+03 1.000000000000000000e+00
4.419500000000000000e+03 1.000000000000000000e+00
4.420500000000000000e+03 1.000000000000000000e+00
4.421500000000000000e+03 1.000000000000000000e+00
4.422500000000000000e+03 1.000000000000000000e+00
4.423500000000000000e+03 1.000000000000000000e+00
4.424500000000000000e+03 1.000000000000000000e+00
4.425500000000000000e+03 1.000000000000000000e+00
4.426500000000000000e+03 1.000000000000000000e+00
4.427500000000000000e+03 1.000000000000000000e+00
4.428500000000000000e+03 1.000000000000000000e+00
4.429500000000000000e+03 1.000000000000000000e+00
4.430500000000000000e+03 1.000000000000000000e+00
4.431500000000000000e+03 1.000000000000000000e+00
4.432500000000000000e+03 1.000000000000000000e+00
4.433500000000000000e+03 1.000000000000000000e+00
4.434500000000000000e+03 1.000000000000000000e+00
4.435500000000000000e+03 1.000000000000000000e+00
4.436500000000000000e+03 1.000000000000000000e+00
4.437500000000000000e+03 1.000000000000000000e+00
4.438500000000000000e+03 1.000000000000000000e+00
4.439500000000000000e+03 1.000000000000000000e+00
4.440500000000000000e+03 1.000000000000000000e+00
4.441500000000000000e+03 1.000000000000000000e+00
4.442500000000000000e+03 1.000000000000000000e+00
4.443500000000000000e+03 1.000000000000000000e+00
4.444500000000000000e+03 1.000000000000000000e+00
4.445500000000000000e+03 1.000000000000000000e+00
4.446500000000000000e+03 1.000000000000000000e+00
4.447500000000000000e+03 1.000000000000000000e+00
4.448500000000000000e+03 1.000000000000000000e+00
4.449500000000000000e+03 1.000000000000000000e+00
4.450500000000000000e+03 1.000000000000000000e+00
4.451500000000000000e+03 1.000000000000000000e+00
4.452500000000000000e+03 1.000000000000000000e+00
4.453500000000000000e+03 1.000000000000000000e+00
4.454500000000000000e+03 1.000000000000000000e+00
4.455500000000000000e+03 1.000000000000000000e+00
4.456500000000000000e+03 1.000000000000000000e+00
4.457500000000000000e+03 1.000000000000000000e+00
4.458500000000000000e+03 1.000000000000000000e+00
4.459500000000000000e+03 1.000000000000000000e+00
4.460500000000000000e+03 1.000000000000000000e+00
4.461500000000000000e+03 1.000000000000000000e+00
4.462500000000000000e+03 1.000000000000000000e+00
4.463500000000000000e+03 1.000000000000000000e+00
4.464500000000000000e+03 1.000000000000000000e+00
4.465500000000000000e+03 1.000000000000000000e+00
4.466500000000000000e+03 1.000000000000000000e+00
4.467500000000000000e+03 1.000000000000000000e+00
4.468500000000000000e+03 1.000000000000000000e+00
4.469500000000000000e+03 1.000000000000000000e+00
4.470500000000000000e+03 1.000000000000000000e+00
4.471500000000000000e+03 1.000000000000000000e+00
4.472500000000000000e+03 1.000000000000000000e+00
4.473500000000000000e+03 1.000000000000000000e+00
4.474500000000000000e+03 1.000000000000000000e+00
4.475500000000000000e+03 1.000000000000000000e+00
4.476500000000000000e+03 1.000000000000000000e+00
4.477500000000000000e+03 1.000000000000000000e+00
4.478500000000000000e+03 1.000000000000000000e+00
4.479500000000000000e+03 1.000000000000000000e+00
4.480500000000000000e+03 1.000000000000000000e+00
4.481500000000000000e+03 1.000000000000000000e+00
4.482500000000000000e+03 1.000000000000000000e+00
4.483500000000000000e+03 1.000000000000000000e+00
4.484500000000000000e+03 1.000000000000000000e+00
4.485500000000000000e+03 1.000000000000000000e+00
4.486500000000000000e+03 1.000000000000000000e+00
4.487500000000000000e+03 1.000000000000000000e+00
4.488500000000000000e+03 1.000000000000000000e+00
4.489500000000000000e+03 1.000000000000000000e+00
4.490500000000000000e+03 1.000000000000000000e+00
4.491500000000000000e+03 1.000000000000000000e+00
4.492500000000000000e+03 1.000000000000000000e+00
4.493500000000000000e+03 1.000000000000000000e+00
4.494500000000000000e+03 1.000000000000000000e+00
4.495500000000000000e+03 1.000000000000000000e+00
4.496500000000000000e+03 1.000000000000000000e+00
4.497500000000000000e+03 1.000000000000000000e+00
4.498500000000000000e+03 1.000000000000000000e+00
4.499500000000000000e+03 1.000000000000000000e+00
4.500500000000000000e+03 1.000000000000000000e+00
4.501500000000000000e+03 1.000000000000000000e+00
4.502500000000000000e+03 1.000000000000000000e+00
4.503500000000000000e+03 1.000000000000000000e+00
4.504500000000000000e+03 1.000000000000000000e+00
4.505500000000000000e+03 1.000000000000000000e+00
4.506500000000000000e+03 1.000000000000000000e+00
4.507500000000000000e+03 1.000000000000000000e+00
4.508500000000000000e+03 1.000000000000000000e+00
4.509500000000000000e+03 1.000000000000000000e+00
4.510500000000000000e+03 1.000000000000000000e+00
4.511500000000000000e+03 1.000000000000000000e+00
4.512500000000000000e+03 1.000000000000000000e+00
4.513500000000000000e+03 1.000000000000000000e+00
4.514500000000000000e+03 1.000000000000000000e+00
4.515500000000000000e+03 1.000000000000000000e+00
4.516500000000000000e+03 1.000000000000000000e+00
4.517500000000000000e+03 1.000000000000000000e+00
4.518500000000000000e+03 1.000000000000000000e+00
4.519500000000000000e+03 1.000000000000000000e+00
4.520500000000000000e+03 1.000000000000000000e+00
4.521500000000000000e+03 1.000000000000000000e+00
4.522500000000000000e+03 1.000000000000000000e+00
4.523500000000000000e+03 1.000000000000000000e+00
4.524500000000000000e+03 1.000000000000000000e+00
4.525500000000000000e+03 1.000000000000000000e+00
4.526500000000000000e+03 1.000000000000000000e+00
4.527500000000000000e+03 1.000000000000000000e+00
4.528500000000000000e+03 1.000000000000000000e+00
4.529500000000000000e+03 1.000000000000000000e+00
4.530500000000000000e+03 1.000000000000000000e+00
4.531500000000000000e+03 1.000000000000000000e+00
4.532500000000000000e+03 1.000000000000000000e+00
4.533500000000000000e+03 1.000000000000000000e+00
4.534500000000000000e+03 1.000000000000000000e+00
4.535500000000000000e+03 1.000000000000000000e+00
4.536500000000000000e+03 1.000000000000000000e+00
4.537500000000000000e+03 1.000000000000000000e+00
4.538500000000000000e+03 1.000000000000000000e+00
4.539500000000000000e+03 1.000000000000000000e+00
4.540500000000000000e+03 1.000000000000000000e+00
4.541500000000000000e+03 1.000000000000000000e+00
4.542500000000000000e+03 1.000000000000000000e+00
4.543500000000000000e+03 1.000000000000000000e+00
4.544500000000000000e+03 1.000000000000000000e+00
4.545500000000000000e+03 1.000000000000000000e+00
4.546500000000000000e+03 1.000000000000000000e+00
4.547500000000000000e+03 1.000000000000000000e+00
4.548500000000000000e+03 1.000000000000000000e+00
4.549500000000000000e+03 1.000000000000000000e+00
4.550500000000000000e+03 1.000000000000000000e+00
4.551500000000000000e+03 1.000000000000000000e+00
4.552500000000000000e+03 1.000000000000000000e+00
4.553500000000000000e+03 1.000000000000000000e+00
4.554500000000000000e+03 1.000000000000000000e+00
4.555500000000000000e+03 1.000000000000000000e+00
4.556500000000000000e+03 1.000000000000000000e+00
4.557500000000000000e+03 1.000000000000000000e+00
4.558500000000000000e+03 1.000000000000000000e+00
4.559500000000000000e+03 1.000000000000000000e+00
4.560500000000000000e+03 1.000000000000000000e+00
4.561500000000000000e+03 1.000000000000000000e+00
4.562500000000000000e+03 1.000000000000000000e+00
4.563500000000000000e+03 1.000000000000000000e+00
4.564500000000000000e+03 1.000000000000000000e+00
4.565500000000000000e+03 1.000000000000000000e+00
4.566500000000000000e+03 1.000000000000000000e+00
4.567500000000000000e+03 1.000000000000000000e+00
4.568500000000000000e+03 1.000000000000000000e+00
4.569500000000000000e+03 1.000000000000000000e+00
4.570500000000000000e+03 1.000000000000000000e+00
4.571500000000000000e+03 1.000000000000000000e+00
4.572500000000000000e+03 1.000000000000000000e+00
4.573500000000000000e+03 1.000000000000000000e+00
4.574500000000000000e+03 1.000000000000000000e+00
4.575500000000000000e+03 1.000000000000000000e+00
4.576500000000000000e+03 1.000000000000000000e+00
4.577500000000000000e+03 1.000000000000000000e+00
4.578500000000000000e+03 1.000000000000000000e+00
4.579500000000000000e+03 1.000000000000000000e+00
4.580500000000000000e+03 1.000000000000000000e+00
4.581500000000000000e+03 1.000000000000000000e+00
4.582500000000000000e+03 1.000000000000000000e+00
4.583500000000000000e+03 1.000000000000000000e+00
4.584500000000000000e+03 1.000000000000000000e+00
4.585500000000000000e+03 1.000000000000000000e+00
4.586500000000000000e+03 1.000000000000000000e+00
4.587500000000000000e+03 1.000000000000000000e+00
4.588500000000000000e+03 1.000000000000000000e+00
4.589500000000000000e+03 1.000000000000000000e+00
4.590500000000000000e+03 1.000000000000000000e+00
4.591500000000000000e+03 1.000000000000000000e+00
4.592500000000000000e+03 1.000000000000000000e+00
4.593500000000000000e+03 1.000000000000000000e+00
4.594500000000000000e+03 1.000000000000000000e+00
4.595500000000000000e+03 1.000000000000000000e+00
4.596500000000000000e+03 1.000000000000000000e+00
4.597500000000000000e+03 1.000000000000000000e+00
4.598500000000000000e+03 1.000000000000000000e+00
4.599500000000000000e+03 1.000000000000000000e+00
4.600500000000000000e+03 1.000000000000000000e+00
4.601500000000000000e+03 1.000000000000000000e+00
4.602500000000000000e+03 1.000000000000000000e+00
4.603500000000000000e+03 1.000000000000000000e+00
4.604500000000000000e+03 1.000000000000000000e+00
4.605500000000000000e+03 1.000000000000000000e+00
4.606500000000000000e+03 1.000000000000000000e+00
4.607500000000000000e+03 1.000000000000000000e+00
4.608500000000000000e+03 1.000000000000000000e+00
4.609500000000000000e+03 1.000000000000000000e+00
4.610500000000000000e+03 1.000000000000000000e+00
4.611500000000000000e+03 1.000000000000000000e+00
4.612500000000000000e+03 1.000000000000000000e+00
4.613500000000000000e+03 1.000000000000000000e+00
4.614500000000000000e+03 1.000000000000000000e+00
4.615500000000000000e+03 1.000000000000000000e+00
4.616500000000000000e+03 1.000000000000000000e+00
4.617500000000000000e+03 1.000000000000000000e+00
4.618500000000000000e+03 1.000000000000000000e+00
4.619500000000000000e+03 1.000000000000000000e+00
4.620500000000000000e+03 1.000000000000000000e+00
4.621500000000000000e+03 1.000000000000000000e+00
4.622500000000000000e+03 1.000000000000000000e+00
4.623500000000000000e+03 1.000000000000000000e+00
4.624500000000000000e+03 1.000000000000000000e+00
4.625500000000000000e+03 1.000000000000000000e+00
4.626500000000000000e+03 1.000000000000000000e+00
4.627500000000000000e+03 1.000000000000000000e+00
4.628500000000000000e+03 1.000000000000000000e+00
4.629500000000000000e+03 1.000000000000000000e+00
4.630500000000000000e+03 1.000000000000000000e+00
4.631500000000000000e+03 1.000000000000000000e+00
4.632500000000000000e+03 1.000000000000000000e+00
4.633500000000000000e+03 1.000000000000000000e+00
4.634500000000000000e+03 1.000000000000000000e+00
4.635500000000000000e+03 1.000000000000000000e+00
4.636500000000000000e+03 1.000000000000000000e+00
4.637500000000000000e+03 1.000000000000000000e+00
4.638500000000000000e+03 1.000000000000000000e+00
4.639500000000000000e+03 1.000000000000000000e+00
4.640500000000000000e+03 1.000000000000000000e+00
4.641500000000000000e+03 1.000000000000000000e+00
4.642500000000000000e+03 1.000000000000000000e+00
4.643500000000000000e+03 1.000000000000000000e+00
4.644500000000000000e+03 1.000000000000000000e+00
4.645500000000000000e+03 1.000000000000000000e+00
4.646500000000000000e+03 1.000000000000000000e+00
4.647500000000000000e+03 1.000000000000000000e+00
